PublishSubscribe_PubSubConfiguration_SetPosition,25472,Method,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(61455) All'}"
PublishSubscribe_PubSubConfiguration_SetPosition_InputArguments,25473,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All'}"
PublishSubscribe_PubSubConfiguration_Size,25452,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All'}"
PublishSubscribe_PubSubConfiguration_UserWritable,25454,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All'}"
PublishSubscribe_PubSubConfiguration_Writable,25453,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All'}"
PublishSubscribe_PubSubConfiguration_Write,25467,Method,,"{'ConfigureAdmin':'(61455) All'}"
PublishSubscribe_PubSubConfiguration_Write_InputArguments,25468,Variable,,"{'ConfigureAdmin':'(59391) All'}"
PublishSubscribe_RemoveConnection,17369,Method,,"{'ConfigureAdmin':'(61455) All'}"
PublishSubscribe_RemoveConnection_InputArguments,17370,Variable,,"{'ConfigureAdmin':'(59391) All'}"
PublishSubscribe_SecurityGroups,15443,Object,"[SigningRequired]","{'Anonymous':'(4097) Browse|Call','SecurityKeyServerAdmin':'(65423) All'}"
PublishSubscribe_SecurityGroups_AddSecurityGroup,15444,Method,"[SigningRequired]","{'SecurityKeyServerAdmin':'(61455) All'}"
PublishSubscribe_SecurityGroups_AddSecurityGroup_InputArguments,15445,Variable,"[SigningRequired]","{'SecurityKeyServerAdmin':'(59391) All'}"
PublishSubscribe_SecurityGroups_AddSecurityGroup_OutputArguments,15446,Variable,"[SigningRequired]","{'SecurityKeyServerAdmin':'(59391) All'}"
PublishSubscribe_SecurityGroups_RemoveSecurityGroup,15447,Method,"[SigningRequired]","{'SecurityKeyServerAdmin':'(61455) All'}"
PublishSubscribe_SecurityGroups_RemoveSecurityGroup_InputArguments,15448,Variable,"[SigningRequired]","{'SecurityKeyServerAdmin':'(59391) All'}"
PublishSubscribe_SetSecurityKeys,17364,Method,"[SigningRequired,EncryptionRequired]","{'Anonymous':'(1) Browse','SecurityKeyServerPush':'(61455) All','SecurityKeyServerAdmin':'(61455) All'}"
PublishSubscribe_SetSecurityKeys_InputArguments,17365,Variable,"[SigningRequired,EncryptionRequired]","{'Anonymous':'(33) Browse|Read','SecurityKeyServerPush':'(59391) All','SecurityKeyServerAdmin':'(59391) All'}"
Server,2253,Object,,"{'Anonymous':'(6145) Browse|ReceiveEvents|Call','ConfigureAdmin':'(65423) All','SecurityAdmin':'(65423) All'}"
Server_Auditing,2994,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
