Id,Name,Link,ConformanceUnits
88,ObjectTypes,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.2.6",""
89,VariableTypes,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.2.7",""
90,DataTypes,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.2.9",""
91,ReferenceTypes,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.2.8",""
92,XML Schema,"https://reference.opcfoundation.org/v104/Core/docs/Part5/D.5.6",""
93,OPC Binary,"https://reference.opcfoundation.org/v104/Core/docs/Part5/D.5.5",""
94,PermissionType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.55",""
95,AccessRestrictionType,"","Security Role Server Base;"
96,RolePermissionType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/5.2.9","Security Role Server Base;"
97,DataTypeDefinition,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.2",""
98,StructureType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.49","Address Space DataTypeDefinition Attribute;"
99,StructureDefinition,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.49","Address Space DataTypeDefinition Attribute;"
100,EnumDefinition,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.50","Address Space DataTypeDefinition Attribute;"
101,StructureField,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.51","Address Space DataTypeDefinition Attribute;"
102,EnumField,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.52","Address Space DataTypeDefinition Attribute;"
117,HasSubStateMachine,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.15",""
120,NamingRuleType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.29",""
129,HasArgumentDescription,"https://reference.opcfoundation.org/v104/Core/docs/Amendment3/11.18",""
131,HasOptionalInputArgumentDescription,"https://reference.opcfoundation.org/v104/Core/docs/Amendment3/5.7.1",""
256,IdType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.2.3","Base Info Base Types;"
257,NodeClass,"https://reference.opcfoundation.org/v104/Core/docs/Part3/5.2.3","Base Info Base Types;"
258,Node,"",""
261,ObjectNode,"",""
264,ObjectTypeNode,"",""
267,VariableNode,"",""
270,VariableTypeNode,"",""
273,ReferenceTypeNode,"",""
276,MethodNode,"",""
279,ViewNode,"",""
282,DataTypeNode,"",""
285,ReferenceNode,"",""
288,IntegerId,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.14",""
289,Counter,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.5",""
290,Duration,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.13","Base Info Base Types;"
291,NumericRange,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.22","Base Info Base Types;"
292,Time,"",""
293,Date,"",""
294,UtcTime,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.38","Base Info Base Types;"
295,LocaleId,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.4","Base Info ServerType;"
