Id,Name,Link,ConformanceUnits
1057,DataValidationFailureConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.14","IJT Event Condition Classes;"
1060,InputValidationFailureConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.15","IJT Event Condition Classes;"
1063,ErrorConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.16","IJT Event Condition Classes;"
1066,SoftwareConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.17","IJT Event Condition Classes;"
1069,HardwareConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.18","IJT Event Condition Classes;"
1072,CertificateConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.19","IJT Event Condition Classes;"
1075,LicenseConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.20","IJT Event Condition Classes;"
1078,MissingEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.27","IJT Event Condition Classes;"
1081,ExpiredEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.28","IJT Event Condition Classes;"
1084,InvalidEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.29","IJT Event Condition Classes;"
1087,IncompatibleEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.30","IJT Event Condition Classes;"
1090,AcceptedEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.25","IJT Event Condition Classes;"
1093,RejectedEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.26","IJT Event Condition Classes;"
1096,AddedEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.21","IJT Event Condition Classes;"
1099,UpdatedEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.22","IJT Event Condition Classes;"
1102,RemovedEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.23","IJT Event Condition Classes;"
1105,ReceivedEntityConditionClassType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/8.4.24","IJT Event Condition Classes;"
2008,JoiningSystemEventContentType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/9.3","IJT Event Payload;IJT Event Payload Associated Entities;IJT Event Payload Reported Values;"
